filename,CU:,SR:,CS:,species,master_tape
7501102U,655  B6:00.00  12:53.770,166600,2.307,Long-Finned Pilot Whale,75011
7501102V,655  B6:00.00  12:56.462,166600,2.270,Long-Finned Pilot Whale,75011
7501102W,655  B6:00.00  12:59.725,166600,3.138,Long-Finned Pilot Whale,75011
7501102X,655  B6:00.00  13:02.864,166600,2.344,Long-Finned Pilot Whale,75011
7501102Y,655  B6:00.00  13:07.454,166600,2.555,Long-Finned Pilot Whale,75011
7501102Z,655  B6:00.00  13:10.010,166600,3.548,Long-Finned Pilot Whale,75011
75011030,655  B6:00.00  13:13.869,166600,2.344,Long-Finned Pilot Whale,75011
75011031,655  B6:00.00  13:16.189,166600,3.188,Long-Finned Pilot Whale,75011
75011032,655  B6:00.00  13:22.125,166600,2.661,Long-Finned Pilot Whale,75011
75011033,655  B6:00.00  13:24.787,166600,1.483,Long-Finned Pilot Whale,75011
75011034,655  B6:00.00  13:26.782,166600,2.064,Long-Finned Pilot Whale,75011
75011035,655  B6:00.00  13:28.847,166600,2.494,Long-Finned Pilot Whale,75011
75011036,655  B6:00.00  13:31.341,166600,2.717,Long-Finned Pilot Whale,75011
75011037,655  B6:00.00  13:36.132,166600,3.045,Long-Finned Pilot Whale,75011
75011038,655  B6:00.00  13:39.362,166600,2.389,Long-Finned Pilot Whale,75011
75011039,655  B6:00.00  13:42.197,166600,3.373,Long-Finned Pilot Whale,75011
7501103A,655  B6:00.00  13:45.558,166600,1.916,Long-Finned Pilot Whale,75011
7501103B,655  B6:00.00  13:48.144,166600,1.929,Long-Finned Pilot Whale,75011
7501103C,655  B6:00.00  13:50.073,166600,2.218,Long-Finned Pilot Whale,75011
7501103D,655  B6:00.00  13:53.749,166600,2.940,Long-Finned Pilot Whale,75011
7501103E,655  B6:00.00  13:58.212,166600,2.481,Long-Finned Pilot Whale,75011
7501103F,655  B6:00.00  14:02.636,166600,1.877,Long-Finned Pilot Whale,75011
7501103G,655  B6:00.00  14:04.894,166600,1.955,Long-Finned Pilot Whale,75011
7501103H,655  B6:00.00  14:10.670,166600,2.691,Long-Finned Pilot Whale,75011
7501103I,655  B6:00.00  14:15.291,166600,2.284,Long-Finned Pilot Whale,75011
7501103J,655  B6:00.00  14:19.347,166600,2.113,Long-Finned Pilot Whale,75011
7501103K,655  B6:00.00  14:31.083,166600,2.152,Long-Finned Pilot Whale,75011
7501103L,655  B6:00.00  14:33.616,166600,2.034,Long-Finned Pilot Whale,75011
7501103M,655  B6:00.00  14:39.524,166600,3.334,Long-Finned Pilot Whale,75011
7501103N,655  B6:00.00  14:43.527,166600,1.798,Long-Finned Pilot Whale,75011
7501103O,655  B6:00.00  14:46.665,166600,3.596,Long-Finned Pilot Whale,75011
7501103P,655  B6:00.00  14:50.865,166600,3.504,Long-Finned Pilot Whale,75011
7501103Q,655  B6:00.00  14:57.324,166600,2.572,Long-Finned Pilot Whale,75011
7501103R,655  B6:00.00  15:00.960,166600,3.439,Long-Finned Pilot Whale,75011
7501103S,655  B6:00.00  15:09.388,166600,3.609,Long-Finned Pilot Whale,75011
7501103T,655  B6:00.00  15:16.359,166600,2.586,Long-Finned Pilot Whale,75011
7501103U,655  B6:00.00  15:21.176,166600,2.113,Long-Finned Pilot Whale,75011
7501103V,655  B6:00.00  15:24.576,166600,2.835,Long-Finned Pilot Whale,75011
7501103W,655  B6:00.00  15:27.412,166600,1.837,Long-Finned Pilot Whale,75011
7501103X,655  B6:00.00  15:38.570,166600,2.979,Long-Finned Pilot Whale,75011
7501103Y,655  B6:00.00  15:42.259,166600,2.152,Long-Finned Pilot Whale,75011
7501103Z,655  B6:00.00  15:45.357,166600,2.651,Long-Finned Pilot Whale,75011
75011040,655  B6:00.00  15:49.584,166600,3.308,Long-Finned Pilot Whale,75011
75011041,655  B6:00.00  15:56.397,166600,2.559,Long-Finned Pilot Whale,75011
75011042,655  B6:00.00  15:58.799,166600,1.785,Sperm Whale,75011
75011043,655  B6:00.00  16:00.584,166600,2.704,Sperm Whale,75011
75011044,655  B6:00.00  16:03.328,166600,1.719,Long-Finned Pilot Whale,75011
75011045,655  B6:00.00  16:05.021,166600,3.531,Sperm Whale,75011
75011046,655  B6:00.00  16:08.539,166600,2.940,Sperm Whale,75011
75011047,655  B6:00.00  16:11.480,166600,3.452,Sperm Whale,75011
75011048,655  B6:00.00  16:15.549,166600,3.859,Sperm Whale,75011
75011049,655  B6:00.00  16:19.527,166600,2.769,Long-Finned Pilot Whale,75011
7501104A,655  B6:00.00  16:22.231,166600,1.601,Long-Finned Pilot Whale,75011
7501104B,655  B6:00.00  16:24.305,166600,2.126,Sperm Whale,75011
7501104C,655  B6:00.00  16:26.812,166600,2.034,Sperm Whale,75011
7501104D,655  B6:00.00  16:39.611,166600,1.982,Sperm Whale,75011
7501104E,655  B6:00.00  16:42.613,166600,1.870,Sperm Whale,75011
7501104F,655  B6:00.00  16:44.483,166600,3.157,Long-Finned Pilot Whale,75011
7501104G,655  B6:00.00  16:47.641,166600,2.642,Long-Finned Pilot Whale,75011
7501104H,655  B6:00.00  16:51.003,166600,3.361,Sperm Whale,75011
7501104I,655  B6:00.00  16:54.594,166600,2.304,Sperm Whale,75011
7501104J,655  B6:00.00  16:57.413,166600,3.063,Sperm Whale,75011
7501104K,655  B6:00.00  17:02.726,166600,2.019,Long-Finned Pilot Whale,75011
7501104L,655  B6:00.00  17:04.746,166600,2.195,Long-Finned Pilot Whale,75011
7501104M,655  B6:00.00  17:07.944,166600,1.965,Long-Finned Pilot Whale,75011
7501104N,655  B6:00.00  17:09.923,166600,2.439,Long-Finned Pilot Whale,75011
7501104O,655  B6:00.00  17:12.363,166600,3.266,Long-Finned Pilot Whale,75011
7501104P,655  B6:00.00  17:15.575,166600,2.941,Long-Finned Pilot Whale,75011
7501104Q,655  B6:00.00  17:18.489,166600,3.374,Long-Finned Pilot Whale,75011
7501104R,655  B6:00.00  17:24.900,166600,2.046,Long-Finned Pilot Whale,75011
7501104S,655  B6:00.00  17:30.972,166600,3.185,Long-Finned Pilot Whale,75011
7501104T,655  B6:00.00  17:34.374,166600,2.656,Long-Finned Pilot Whale,75011
7501104U,655  B6:00.00  17:37.477,166600,2.941,Long-Finned Pilot Whale,75011
7501104V,655  B6:00.00  17:41.001,166600,2.520,Long-Finned Pilot Whale,75011
7501104W,655  B6:00.00  17:49.974,166600,2.466,Long-Finned Pilot Whale,75011
7501104X,655  B6:00.00  17:53.497,166600,2.182,Long-Finned Pilot Whale,75011
7501104Y,848  B4:00.00  18:14.724,166600,3.262,Long-Finned Pilot Whale,75011
7501104Z,848  B4:00.00  18:17.973,166600,1.968,Long-Finned Pilot Whale,75011
75011050,848  B4:00.00  18:19.885,166600,1.898,Long-Finned Pilot Whale,75011
75011051,848  B4:00.00  18:22.740,166600,2.404,Long-Finned Pilot Whale,75011
75011052,848  B4:00.00  18:31.671,166600,2.390,Long-Finned Pilot Whale,75011
75011053,848  B4:00.00  18:34.062,166600,3.290,Long-Finned Pilot Whale,75011
75011054,848  B4:00.00  18:38.534,166600,2.531,Long-Finned Pilot Whale,75011
75011055,848  B4:00.00  18:41.853,166600,3.558,Long-Finned Pilot Whale,75011
75011056,848  B4:00.00  18:45.369,166600,2.418,Long-Finned Pilot Whale,75011
75011057,848  B4:00.00  18:48.280,166600,3.079,Long-Finned Pilot Whale,75011
75011058,848  B4:00.00  18:51.797,166600,2.058,Long-Finned Pilot Whale,75011
75011059,848  B4:00.00  18:54.829,166600,1.419,Long-Finned Pilot Whale,75011
7501105A,848  B4:00.00  18:57.502,166600,1.918,Long-Finned Pilot Whale,75011
7501105B,848  B4:00.00  18:59.383,166600,1.913,Long-Finned Pilot Whale,75011
7501105C,848  B4:00.00  19:02.199,166600,1.935,Long-Finned Pilot Whale,75011
7501105D,848  B4:00.00  19:08.438,166600,1.733,Long-Finned Pilot Whale,75011
7501105E,848  B4:00.00  19:11.659,166600,2.170,Long-Finned Pilot Whale,75011
7501105F,848  B4:00.00  19:13.830,166600,1.919,Long-Finned Pilot Whale,75011
7501105G,848  B4:00.00  19:15.744,166600,1.738,Long-Finned Pilot Whale,75011
7501105H,848  B4:00.00  19:18.614,166600,1.941,Long-Finned Pilot Whale,75011
7501105I,848  B4:00.00  19:24.979,166600,1.842,Long-Finned Pilot Whale,75011
7501105J,848  B4:00.00  19:28.933,166600,1.930,Long-Finned Pilot Whale,75011
7501105K,848  B4:00.00  19:31.038,166600,1.935,Long-Finned Pilot Whale,75011
7501105L,848  B4:00.00  19:34.456,166600,2.012,Long-Finned Pilot Whale,75011
7501105M,848  B4:00.00  19:36.654,166600,2.471,Long-Finned Pilot Whale,75011
7501105N,848  B4:00.00  19:39.990,166600,2.006,Long-Finned Pilot Whale,75011
7501105O,848  B4:00.00  19:43.522,166600,1.946,Long-Finned Pilot Whale,75011
7501105P,848  B4:00.00  19:45.944,166600,2.351,Long-Finned Pilot Whale,75011
7501105Q,848  B4:00.00  19:49.045,166600,1.629,Long-Finned Pilot Whale,75011
7501105R,848  B4:00.00  19:54.693,166600,2.597,Long-Finned Pilot Whale,75011
7501105S,848  B4:00.00  19:57.821,166600,2.389,Long-Finned Pilot Whale,75011
7501105T,848  B4:00.00  20:00.112,166600,2.231,Long-Finned Pilot Whale,75011
7501105U,848  B4:00.00  20:03.273,166600,2.203,Long-Finned Pilot Whale,75011
7501105V,848  B4:00.00  20:05.438,166600,2.056,Long-Finned Pilot Whale,75011
7501105W,848  B4:00.00  20:07.620,166600,1.520,Long-Finned Pilot Whale,75011
7501105X,848  B4:00.00  20:09.190,166600,1.897,Long-Finned Pilot Whale,75011
7501105Y,848  B4:00.00  20:11.076,166600,2.083,Long-Finned Pilot Whale,75011
7501105Z,848  B4:00.00  20:13.132,166600,2.684,Long-Finned Pilot Whale,75011
75011060,848  B4:00.00  20:17.042,166600,2.367,Long-Finned Pilot Whale,75011
75011061,848  B4:00.00  20:19.399,166600,2.094,Long-Finned Pilot Whale,75011
75011062,848  B4:00.00  20:21.679,166600,2.395,Long-Finned Pilot Whale,75011
75011063,848  B4:00.00  20:24.057,166600,1.421,Long-Finned Pilot Whale,75011
75011064,848  B4:00.00  20:28.405,166600,2.373,Long-Finned Pilot Whale,75011
75011065,848  B4:00.00  20:31.254,166600,2.909,Long-Finned Pilot Whale,75011
75011066,848  B4:00.00  20:34.387,166600,2.132,Long-Finned Pilot Whale,75011
75011067,848  B4:00.00  20:37.280,166600,2.110,Long-Finned Pilot Whale,75011
75011068,848  B4:00.00  20:39.352,166600,1.946,Long-Finned Pilot Whale,75011
75011069,848  B4:00.00  20:42.551,166600,2.143,Long-Finned Pilot Whale,75011
7501106A,848  B4:00.00  20:48.188,166600,1.995,Long-Finned Pilot Whale,75011
7501106B,848  B4:00.00  20:53.886,166600,2.061,Long-Finned Pilot Whale,75011
7501106C,848  B4:00.00  20:57.288,166600,1.574,Long-Finned Pilot Whale,75011
7501106D,848  B4:00.00  20:59.797,166600,2.039,Long-Finned Pilot Whale,75011
7501106E,848  B4:00.00  21:03.975,166600,2.050,Long-Finned Pilot Whale,75011
7501106F,848  B4:00.00  21:09.985,166600,2.351,Long-Finned Pilot Whale,75011
7501106G,848  B4:00.00  21:15.179,166600,2.138,Long-Finned Pilot Whale,75011
7501106H,848  B4:00.00  21:28.374,166600,1.744,Long-Finned Pilot Whale,75011
7501106I,848  B4:00.00  21:31.797,166600,2.586,Long-Finned Pilot Whale,75011
7501106J,848  B4:00.00  21:39.956,166600,2.280,Long-Finned Pilot Whale,75011
7501106K,848  B4:00.00  21:43.876,166600,1.946,Long-Finned Pilot Whale,75011
7501106L,848  B4:00.00  21:47.753,166600,2.695,Long-Finned Pilot Whale,75011
7501106M,848  B4:00.00  21:53.107,166600,2.471,Long-Finned Pilot Whale,75011
75012001,224  B7:00.00  0:32.173,166600,2.292,Long-Finned Pilot Whale,75012
75012002,224  B7:00.00  0:37.564,166600,2.727,Sperm Whale,75012
75012003,224  B7:00.00  0:40.207,166600,3.013,Sperm Whale,75012
75012004,224  B7:00.00  0:48.877,166600,3.385,Long-Finned Pilot Whale,75012
75012005,224  B7:00.00  0:52.782,166600,3.109,Long-Finned Pilot Whale,75012
75012006,224  B7:00.00  0:56.857,166600,3.671,Long-Finned Pilot Whale,75012
75012007,224  B7:00.00  1:01.866,166600,3.247,Long-Finned Pilot Whale,75012
75012008,224  B7:00.00  1:08.998,166600,2.663,Long-Finned Pilot Whale,75012
75012009,224  B7:00.00  1:11.661,166600,2.408,Long-Finned Pilot Whale,75012
7501200A,224  B7:00.00  1:14.017,166600,2.217,Long-Finned Pilot Whale,75012
7501200B,224  B7:00.00  1:18.665,166600,2.557,Long-Finned Pilot Whale,75012
7501200C,224  B7:00.00  1:22.358,166600,3.003,Long-Finned Pilot Whale,75012
7501200D,224  B7:00.00  1:25.308,166600,2.546,Long-Finned Pilot Whale,75012
7501200E,224  B7:00.00  1:28.524,166600,2.366,Long-Finned Pilot Whale,75012
7501200F,224  B7:00.00  1:36.558,166600,2.572,Long-Finned Pilot Whale,75012
7501200G,224  B7:00.00  1:39.917,166600,2.072,Long-Finned Pilot Whale,75012
7501200H,224  B7:00.00  1:42.382,166600,2.180,Long-Finned Pilot Whale,75012
7501200I,224  B7:00.00  1:45.455,166600,1.610,Long-Finned Pilot Whale,75012
7501200J,224  B7:00.00  1:59.115,166600,3.643,Long-Finned Pilot Whale,75012
7501200K,224  B7:00.00  2:06.607,166600,3.201,Long-Finned Pilot Whale,75012
7501200L,224  B7:00.00  2:09.809,166600,3.348,Long-Finned Pilot Whale,75012
7501200M,224  B7:00.00  2:22.928,166600,2.779,Long-Finned Pilot Whale,75012
7501200N,224  B7:00.00  2:29.733,166600,3.908,Long-Finned Pilot Whale,75012
7501200O,224  B7:00.00  2:34.398,166600,1.826,Long-Finned Pilot Whale,75012
7501200P,224  B7:00.00  2:36.136,166600,3.672,Long-Finned Pilot Whale,75012
7501200Q,224  B7:00.00  2:39.759,166600,2.130,Long-Finned Pilot Whale,75012
7501200R,224  B7:00.00  2:59.733,166600,3.711,Long-Finned Pilot Whale,75012
7501200S,224  B7:00.00  3:06.921,166600,2.729,Long-Finned Pilot Whale,75012
7501200T,224  B7:00.00  3:10.093,166600,3.594,Long-Finned Pilot Whale,75012
7501200U,224  B7:00.00  3:22.044,166600,2.553,Long-Finned Pilot Whale,75012
7501200V,224  B7:00.00  3:24.597,166600,2.042,Long-Finned Pilot Whale,75012
7501200W,224  B7:00.00  3:26.561,166600,2.975,Long-Finned Pilot Whale,75012
7501200X,224  B7:00.00  3:29.596,166600,2.366,Long-Finned Pilot Whale,75012
7501200Y,224  B7:00.00  3:34.339,166600,1.855,Long-Finned Pilot Whale,75012
7501200Z,224  B7:00.00  3:36.293,166600,2.062,Long-Finned Pilot Whale,75012
75012010,224  B7:00.00  3:39.386,166600,2.887,Long-Finned Pilot Whale,75012
75012011,224  B7:00.00  3:42.450,166600,2.867,Long-Finned Pilot Whale,75012
75012012,224  B7:00.00  3:45.268,166600,3.220,Long-Finned Pilot Whale,75012
75012013,224  B7:00.00  3:48.430,166600,2.906,Long-Finned Pilot Whale,75012
75012014,224  B7:00.00  3:50.718,166600,2.975,Long-Finned Pilot Whale,75012
75012015,224  B7:00.00  3:55.294,166600,2.454,Long-Finned Pilot Whale,75012
75012016,224  B7:00.00  3:57.749,166600,2.906,Long-Finned Pilot Whale,75012
75012017,224  B7:00.00  4:00.734,166600,2.916,Long-Finned Pilot Whale,75012
75012018,224  B7:00.00  4:11.735,166600,2.488,Long-Finned Pilot Whale,75012
75012019,224  B7:00.00  4:14.676,166600,2.320,Long-Finned Pilot Whale,75012
7501201A,224  B7:00.00  4:17.232,166600,2.293,Long-Finned Pilot Whale,75012
7501201B,224  B7:00.00  4:19.706,166600,2.335,Long-Finned Pilot Whale,75012
7501201C,224  B7:00.00  4:27.291,166600,1.692,Long-Finned Pilot Whale,75012
7501201D,224  B7:00.00  4:31.872,166600,1.975,Long-Finned Pilot Whale,75012
7501201E,224  B7:00.00  4:38.345,166600,1.651,Long-Finned Pilot Whale,75012
7501201F,224  B7:00.00  4:40.570,166600,1.457,Long-Finned Pilot Whale,75012
7501201G,224  B7:00.00  4:42.940,166600,1.443,Long-Finned Pilot Whale,75012
7501201H,224  B7:00.00  4:44.653,166600,2.445,Long-Finned Pilot Whale,75012
7501201I,224  B7:00.00  4:48.391,166600,2.086,Long-Finned Pilot Whale,75012
7501201J,224  B7:00.00  4:50.878,166600,2.155,Long-Finned Pilot Whale,75012
7501201K,224  B7:00.00  4:53.116,166600,2.190,Long-Finned Pilot Whale,75012
7501201L,224  B7:00.00  5:18.582,166600,1.975,Long-Finned Pilot Whale,75012
7501201M,224  B7:00.00  5:23.909,166600,2.238,Long-Finned Pilot Whale,75012
7501201N,224  B7:00.00  5:26.209,166600,2.286,Long-Finned Pilot Whale,75012
7501201O,224  B7:00.00  5:28.586,166600,2.134,Long-Finned Pilot Whale,75012
7501201P,224  B7:00.00  5:30.824,166600,2.065,Long-Finned Pilot Whale,75012
7501201Q,224  B7:00.00  5:33.056,166600,2.079,Long-Finned Pilot Whale,75012
7501201R,224  B7:00.00  5:35.329,166600,2.266,Long-Finned Pilot Whale,75012
7501201S,224  B7:00.00  5:49.685,166600,1.920,Long-Finned Pilot Whale,75012
7501201T,224  B7:00.00  5:58.936,166600,2.549,Long-Finned Pilot Whale,75012
7501201U,224  B7:00.00  6:01.466,166600,2.503,Long-Finned Pilot Whale,75012
7501201V,224  B7:00.00  6:03.924,166600,3.384,Long-Finned Pilot Whale,75012
7501201W,224  B7:00.00  6:07.309,166600,3.264,Long-Finned Pilot Whale,75012
7501201X,224  B7:00.00  6:10.889,166600,2.179,Long-Finned Pilot Whale,75012
7501201Y,224  B7:00.00  6:13.031,166600,2.865,Long-Finned Pilot Whale,75012
7501201Z,224  B7:00.00  6:21.275,166600,3.264,Long-Finned Pilot Whale,75012
75012020,224  B7:00.00  6:29.250,166600,1.734,Long-Finned Pilot Whale,75012
75012021,224  B7:00.00  6:32.821,166600,3.468,Long-Finned Pilot Whale,75012
75012022,224  B7:00.00  6:40.379,166600,2.466,Long-Finned Pilot Whale,75012
75012023,224  B7:00.00  6:53.779,166600,1.966,Long-Finned Pilot Whale,75012
75012024,480  B7:00.00  7:00.000,166600,2.601,Long-Finned Pilot Whale,75012
75012025,480  B7:00.00  7:04.990,166600,1.840,Long-Finned Pilot Whale,75012
75012026,480  B7:00.00  7:06.783,166600,2.315,Long-Finned Pilot Whale,75012
75012027,480  B7:00.00  7:10.861,166600,2.206,Long-Finned Pilot Whale,75012
75012028,480  B7:00.00  7:16.490,166600,2.588,Long-Finned Pilot Whale,75012
75012029,480  B7:00.00  7:20.397,166600,1.855,Long-Finned Pilot Whale,75012
7501202A,480  B7:00.00  7:23.141,166600,2.074,Long-Finned Pilot Whale,75012
7501202B,480  B7:00.00  7:28.131,166600,2.806,Long-Finned Pilot Whale,75012
7501202C,480  B7:00.00  7:31.851,166600,1.536,Long-Finned Pilot Whale,75012
7501202D,480  B7:00.00  7:34.416,166600,1.918,Long-Finned Pilot Whale,75012
7501202E,480  B7:00.00  7:37.472,166600,2.120,Long-Finned Pilot Whale,75012
7501202F,480  B7:00.00  7:39.593,166600,2.822,Long-Finned Pilot Whale,75012
7501202G,480  B7:00.00  7:42.416,166600,3.220,Long-Finned Pilot Whale,75012
7501202H,480  B7:00.00  7:45.613,166600,2.401,Long-Finned Pilot Whale,75012
7501202I,480  B7:00.00  7:47.999,166600,1.980,Long-Finned Pilot Whale,75012
7501202J,480  B7:00.00  7:50.650,166600,1.528,Long-Finned Pilot Whale,75012
7501202K,480  B7:00.00  7:55.398,166600,2.120,Long-Finned Pilot Whale,75012
7501202L,480  B7:00.00  8:00.131,166600,2.596,Long-Finned Pilot Whale,75012
7501202M,480  B7:00.00  8:09.971,166600,3.181,Long-Finned Pilot Whale,75012
7501202N,480  B7:00.00  8:15.421,166600,2.619,Long-Finned Pilot Whale,75012
7501202O,480  B7:00.00  8:18.781,166600,1.832,Long-Finned Pilot Whale,75012
7501202P,480  B7:00.00  8:23.623,166600,2.643,Long-Finned Pilot Whale,75012
7501202Q,480  B7:00.00  8:26.563,166600,2.035,Long-Finned Pilot Whale,75012
7501202R,480  B7:00.00  8:29.510,166600,2.120,Long-Finned Pilot Whale,75012
7501202S,480  B7:00.00  8:32.933,166600,1.629,Long-Finned Pilot Whale,75012
7501202T,480  B7:00.00  8:35.187,166600,2.565,Long-Finned Pilot Whale,75012
7501202U,480  B7:00.00  8:42.297,166600,2.892,Long-Finned Pilot Whale,75012
7501202V,480  B7:00.00  8:45.284,166600,3.189,Long-Finned Pilot Whale,75012
7501202W,480  B7:00.00  8:48.348,166600,3.422,Long-Finned Pilot Whale,75012
7501202X,480  B7:00.00  8:51.779,166600,1.684,Long-Finned Pilot Whale,75012
7501202Y,480  B7:00.00  8:53.775,166600,2.339,Long-Finned Pilot Whale,75012
7501202Z,480  B7:00.00  8:56.270,166600,1.863,Long-Finned Pilot Whale,75012
75012030,480  B7:00.00  8:58.133,166600,2.931,Long-Finned Pilot Whale,75012
75012031,480  B7:00.00  9:01.260,166600,1.621,Long-Finned Pilot Whale,75012
75012032,480  B7:00.00  9:03.194,166600,3.118,Long-Finned Pilot Whale,75012
75012033,480  B7:00.00  9:06.258,166600,2.159,Long-Finned Pilot Whale,75012
75012034,480  B7:00.00  9:08.761,166600,1.980,Long-Finned Pilot Whale,75012
75012035,480  B7:00.00  9:10.858,166600,2.690,Long-Finned Pilot Whale,75012
75012036,480  B7:00.00  9:13.579,166600,3.282,Long-Finned Pilot Whale,75012
75012037,480  B7:00.00  9:17.229,166600,2.627,Long-Finned Pilot Whale,75012
75012038,480  B7:00.00  9:19.833,166600,3.578,Long-Finned Pilot Whale,75012
75012039,480  B7:00.00  9:24.152,166600,2.580,Long-Finned Pilot Whale,75012
7501203A,480  B7:00.00  9:26.710,166600,2.588,Long-Finned Pilot Whale,75012
7501203B,480  B7:00.00  9:29.267,166600,2.588,Long-Finned Pilot Whale,75012
7501203C,480  B7:00.00  9:32.815,166600,2.385,Long-Finned Pilot Whale,75012
7501203D,480  B7:00.00  9:34.265,166600,2.783,Long-Finned Pilot Whale,75012
7501203E,480  B7:00.00  9:36.947,166600,3.344,Long-Finned Pilot Whale,75012
7501203F,480  B7:00.00  9:40.253,166600,1.925,Long-Finned Pilot Whale,75012
7501203G,480  B7:00.00  9:42.296,166600,3.150,Long-Finned Pilot Whale,75012
7501203H,480  B7:00.00  9:45.423,166600,2.635,Long-Finned Pilot Whale,75012
7501203I,480  B7:00.00  9:48.830,166600,2.074,Long-Finned Pilot Whale,75012
7501203J,480  B7:00.00  9:52.043,166600,3.329,Long-Finned Pilot Whale,75012
7501203K,480  B7:00.00  9:56.113,166600,3.321,Long-Finned Pilot Whale,75012
7501203L,480  B7:00.00  9:59.925,166600,2.479,Long-Finned Pilot Whale,75012
7501203M,480  B7:00.00  10:02.771,166600,1.863,Long-Finned Pilot Whale,75012
7501203N,480  B7:00.00  10:06.202,166600,2.541,Long-Finned Pilot Whale,75012
7501203O,480  B7:00.00  10:08.815,166600,2.772,Long-Finned Pilot Whale,75012
7501203P,480  B7:00.00  10:11.882,166600,2.952,Long-Finned Pilot Whale,75012
7501203Q,480  B7:00.00  10:15.139,166600,2.785,Long-Finned Pilot Whale,75012
7501203R,480  B7:00.00  10:17.948,166600,2.851,Long-Finned Pilot Whale,75012
7501203S,480  B7:00.00  10:20.750,166600,2.203,Long-Finned Pilot Whale,75012
7501203T,480  B7:00.00  10:23.079,166600,1.990,Long-Finned Pilot Whale,75012
7501203U,480  B7:00.00  10:25.060,166600,2.918,Long-Finned Pilot Whale,75012
